,iid_dach,iid_bld,area_inter,area_dach_tot,area_dach_proz,ROOF_ID,EGID,pvJahr_dach_tot,pvJahr_dach_proz
1265,94,311,4.35795029,4.35795029,1,4875877,829790,2000577,2000577
1266,95,311,2.911368727,2.911368727,1,4875878,829790,2292455,2292455
1267,6562,312,13.59368732,13.59368732,1,4578468,828803,24895018,24895018
1268,6563,312,47.08681677,47.08681677,1,4578469,828803,84818240,84818240
1269,6564,312,47.02299485,47.02299485,1,4578470,828803,44897779,44897779
1270,6565,312,4.570091075,4.570091075,1,4578471,828803,16526633,16526633
1271,186,313,44.93690918,44.93690918,1,4875962,829791,53540816,53540816
1272,187,313,42.69325085,42.69325085,1,4875963,829791,61494569,61494569
1273,188,313,19.86347885,19.86347885,1,4875964,829791,17707889,17707889
1274,196,314,71.75939035,71.75939035,1,4875972,829783,77393796,77393796
1275,197,314,39.02367465,39.02367465,1,4875973,829783,55643295,55643295
1276,5943,315,6.745733691,11.28997387,0.597497724,4872377,90000698,11001181,6573180.607
1277,5944,315,9.311793825,15.86163039,0.587064104,4872378,90000698,19982659,11731101.79
1278,5945,315,41.48290373,41.48290373,1,4872379,90000698,43671273,43671273
1279,5946,315,38.92453281,38.92453281,1,4872380,90000698,65061310,65061310
1280,5947,315,0.968944569,0.968944569,1,4872381,90000698,6469798,6469798
1281,5948,315,0.890015066,0.890015066,1,4872382,90000698,10056682,10056682
1282,286,316,18.36323409,18.36323409,1,4876064,829805,54727914,54727914
1283,287,316,84.30726963,84.30726963,1,4876065,829805,105861669,105861669
1284,288,316,58.58943114,58.58943114,1,4876066,829805,88763855,88763855
1285,289,316,3.437684246,3.437684246,1,4876067,829805,17450174,17450174
1286,290,316,14.28215298,14.28215298,1,4876068,829805,44600691,44600691
1287,291,316,0.123403154,0.123403154,1,4876069,829805,32364660,32364660
1288,211,317,48.95099726,48.95099726,1,4875989,3104449,63523024,63523024
1289,215,317,28.14489657,28.14489657,1,4875993,3104449,41163053,41163053
1290,306,317,5.411406166,5.411406166,1,4876084,3104449,13373253,13373253
1291,159,318,40.38011492,40.38011492,1,4875935,280074087,56103610,56103610
1292,160,318,44.82611508,44.82611508,1,4875936,280074087,75493304,75493304
1293,6537,319,20.9936853,20.9936853,1,4578443,280077584,27334438,27334438
1294,6538,319,29.3252776,29.3252776,1,4578444,280077584,37308481,37308481
1295,6539,319,19.76223405,19.76223405,1,4578445,280077584,32020762,32020762
1296,6540,319,39.78713151,39.78713151,1,4578446,280077584,53243016,53243016
1297,6498,320,127.4815223,127.4815223,1,4578404,101106807,181559729,181559729
1298,6499,320,55.63472273,55.63472273,1,4578405,101106807,68303567,68303567
1299,6546,321,1.872846393,1.872846393,1,4578452,101106806,3606276,3606276
1300,6547,321,1.124601207,1.124601207,1,4578453,101106806,4650046,4650046
1301,6548,321,62.29918501,62.29918501,1,4578454,101106806,113931580,113931580
1302,6549,321,57.24111738,57.24111738,1,4578455,101106806,66585853,66585853
1303,6026,322,9.271699826,9.271699826,1,4872460,3104478,12945935,12945935
1304,6027,322,45.98995395,45.98995395,1,4872461,3104478,72067972,72067972
1305,6028,322,18.05420901,18.05420901,1,4872462,3104478,32278042,32278042
1306,6029,322,15.62778439,15.62778439,1,4872463,3104478,21124178,21124178
1307,6030,322,17.46358033,17.46358033,1,4872464,3104478,20888140,20888140
1308,6031,322,16.29011718,16.29011718,1,4872465,3104478,32208318,32208318
1309,6032,322,2.266516277,2.266516277,1,4872466,3104478,3245103,3245103
1310,6033,322,23.66243334,23.66243334,1,4872467,3104478,21093713,21093713
1311,6034,322,2.120200705,2.120200705,1,4872468,3104478,3245103,3245103
1312,6942,323,39.91299429,39.91299429,1,4874360,829409,49849835,49849835
1313,6944,323,40.45365571,40.45365571,1,4874361,829409,74347473,74347473
1314,6918,324,35.59198315,35.59198315,1,4874348,829406,37639790,37639790
1315,6920,324,34.64128232,34.64128232,1,4874349,829406,50919703,50919703
1316,6024,325,67.77273058,67.77273058,1,4872458,829388,79238126,79238126
1317,6025,325,40.84816939,40.84816939,1,4872459,829388,54598310,54598310
1318,5782,326,30.64524404,30.64524404,1,4576795,101106805,28660196,28660196
1319,5784,326,20.5125473,20.5125473,1,4576796,101106805,35128022,35128022
1320,5786,326,12.05197761,12.05197761,1,4576797,101106805,9553409,9553409
1321,5788,326,8.204231045,8.204231045,1,4576798,101106805,10156029,10156029
1322,668,327,51.77282538,51.77282538,1,4877971,829358,57784918,57784918
1323,669,327,89.99149718,89.99149718,1,4877972,829358,134373792,134373792
1324,670,328,8.308279534,8.308279534,1,4877973,280062936,19534312,19534312
1325,671,328,50.59403299,50.59403299,1,4877974,280062936,50529475,50529475
1326,672,328,87.3009875,87.3009875,1,4877975,280062936,131578904,131578904
1327,1629,329,38.95562536,71.00181569,0.548656749,4878940,3104517,81438527,44681797.46
1328,1630,329,33.42859966,67.03868431,0.498646416,4878941,3104517,123249283,61457813.22
1329,5458,330,24.64439281,24.64439281,1,4592988,828876,29157273,29157273
1330,5459,330,27.26638417,27.26638417,1,4592989,828876,37377293,37377293
1331,5460,330,20.90902668,20.90902668,1,4592990,828876,25915105,25915105
1332,5461,330,9.862292325,9.862292325,1,4592991,828876,19788414,19788414
1333,7394,331,26.42705447,26.42705447,1,4596638,280080909,37663927,37663927
1334,7395,331,44.30528779,90.37332614,0.490247396,4596639,280080909,122664141,60135775.69
1335,7397,331,39.95496349,81.71345037,0.488964342,4596641,280080909,80319548,39273394.93
1336,7438,331,7.341522414,14.93170626,0.491673375,4596682,280080909,12945935,6365171.554
1337,7395,332,46.06803834,90.37332614,0.509752604,4596639,280080910,122664141,62528365.31
1338,7396,332,22.64081892,22.64081892,1,4596640,280080910,33869495,33869495
1339,7397,332,41.75848688,81.71345037,0.511035658,4596641,280080910,80319548,41046153.07
1340,7438,332,7.590183851,14.93170626,0.508326625,4596682,280080910,12945935,6580763.446
1341,7377,333,59.35547712,59.35547712,1,4596621,280078360,52724620,52724620
1342,7378,333,57.36989141,57.36989141,1,4596622,280078360,75280466,75280466
1343,3450,334,42.83956458,42.83956458,1,4588847,829644,64802693,64802693
1344,3451,334,40.36683541,40.36683541,1,4588848,829644,85979834,85979834
1345,7434,335,20.10838566,20.10838566,1,4596678,400000848,29239573,29239573
1346,7435,335,59.54142429,59.54142429,1,4596679,400000848,51602837,51602837
1347,7436,335,25.81241371,25.81241371,1,4596680,400000848,33698859,33698859
1348,7437,335,49.35929929,49.35929929,1,4596681,400000848,85551652,85551652
1349,4396,336,39.5147738,71.50258524,0.552634197,4590256,280076407,99683649,55088593.35
1350,4397,336,21.39666021,46.24425924,0.462687922,4590257,280076407,47780035,22107245.11
1351,4396,337,31.20026853,71.50258524,0.436351615,4590256,280076408,99683649,43497121.21
1352,4397,337,20.86679414,46.24425924,0.451229936,4590257,280076408,47780035,21559782.14
1353,4398,337,6.742065932,121.6636038,0.055415636,4590258,280076408,166279284,9214472.21
1354,4399,337,0.488945882,59.68142577,0.008192597,4590259,280076408,61541698,504186.3428
1355,4972,338,3.933131035,3.933131035,1,4591141,828946,7184823,7184823
1356,4973,338,35.25443072,70.52085922,0.499914934,4591142,828946,97416604,48700015.2
1357,4974,338,33.62692023,67.03371182,0.501641925,4591143,828946,72304338,36270887.29
1358,4,339,12.0377364,12.0377364,1,4596749,828756,29103878,29103878
1359,5,339,67.79666245,67.79666245,1,4596750,828756,58348010,58348010
1360,6,339,20.33771685,20.33771685,1,4596751,828756,25027799,25027799
1361,7,339,58.13129585,58.13129585,1,4596752,828756,79103863,79103863
1362,8,339,16.58151781,16.58151781,1,4596753,828756,19418865,19418865
1363,9,339,25.79999521,25.79999521,1,4596754,828756,27803606,27803606
1364,428,340,47.32151793,47.32151793,1,4598038,190025937,54228673,54228673
1365,429,340,87.55400001,87.55400001,1,4598039,190025937,141076826,141076826
1366,3538,341,3.07430896,3.07430896,1,4588935,829681,2509568,2509568
1367,3539,341,0.050102668,0.050102668,1,4588936,829681,2936304,2936304
1368,3540,341,56.1674528,56.1674528,1,4588937,829681,61577682,61577682
1369,3541,341,46.5926005,46.5926005,1,4588938,829681,80201765,80201765
1370,3542,341,9.871634396,9.871634396,1,4588939,829681,10788140,10788140
1371,4999,342,2.992583872,2.992583872,1,4591168,829024,4281485,4281485
1372,5001,342,27.30106925,54.71501472,0.498968508,4591170,829024,54636517,27261901.36
1373,5002,342,18.37683782,35.23541453,0.521544533,4591171,829024,54081752,28206042.1
1374,5003,342,11.45395906,23.93394073,0.478565531,4591172,829024,36722168,17573963.84
1375,5024,343,3.459706265,3.459706265,1,4591193,828934,7146237,7146237
1376,5025,343,33.02124322,65.93278499,0.500831919,4591194,828934,73811128,36966968.86
1377,5026,343,36.09148803,72.24903688,0.499542826,4591195,828934,102010651,50958688.84
1378,4388,344,36.87184592,79.34726681,0.464689553,4590248,280076398,102767125,47754809.35
1379,4389,344,18.18507257,33.66590388,0.540162909,4590249,280076398,35657855,19261050.68
1380,4374,345,35.78407505,113.5859131,0.315039727,4590234,280076392,146350878,46106340.63
1381,4375,345,16.03884731,53.04801293,0.302345864,4590235,280076392,60020893,18147068.76
1382,4376,345,1.503373239,55.07058483,0.027299024,4590236,280076392,63436962,1731767.173
1383,4377,345,0.311852405,101.9387711,0.003059213,4590237,280076392,132523885,405418.7802
1384,5000,346,3.366296156,3.366296156,1,4591169,829025,4056846,4056846
1385,5001,346,27.41394547,54.71501472,0.501031492,4591170,829025,54636517,27374615.64
1386,5002,346,16.85857671,35.23541453,0.478455467,4591171,829025,54081752,25875709.9
1387,5003,346,12.47998167,23.93394073,0.521434469,4591172,829025,36722168,19148204.16
1388,4374,347,35.74161181,113.5859131,0.314665884,4590234,280076424,146350878,46051628.46
1389,4375,347,18.68122319,53.04801293,0.352156889,4590235,280076424,60020893,21136770.94
1390,4901,348,42.35316131,80.25775471,0.527714256,4591070,190028927,125055125,65993372.24
1391,4902,348,34.79385426,69.99477687,0.497092152,4591071,190028927,79401318,39469772.03
1392,4901,349,37.9045934,80.25775471,0.472285744,4591070,190028928,125055125,59061752.76
1393,4902,349,35.20092261,69.99477687,0.502907848,4591071,190028928,79401318,39931545.97
1394,3869,350,23.38826857,23.8873851,0.979105435,4589256,280053120,37802649,37012779.08
1395,3870,350,25.09140744,28.54561849,0.878993302,4589257,280053120,33363339,29326151.5
1396,3871,350,3.363872766,26.35961777,0.127614626,4589258,280053120,37802649,4824170.917
1397,3872,350,0.44857873,24.28404934,0.018472155,4589259,280053120,23589090,435741.3331
1398,4315,351,39.27045913,78.4743215,0.500424322,4590196,3104434,100620008,50352699.28
1399,4317,351,36.29422024,72.49630669,0.500635438,4590197,3104434,73013501,36553146.04
1400,4319,351,0.045335834,4.471046708,0.01013987,4590198,3104434,4683677,47491.8778
1401,4323,351,4.774671999,4.774671999,1,4590200,3104434,4679706,4679706
1402,4325,351,4.969487771,4.969487771,1,4590201,3104434,3604089,3604089
1403,4479,352,1.203138066,1.203138066,1,4590339,828976,17400941,17400941
1404,4480,352,4.04E-05,4.04E-05,1,4590340,828976,11673010,11673010
1405,4481,352,12.68304512,12.68304512,1,4590341,828976,13974744,13974744
1406,4482,352,13.19811666,13.19811666,1,4590342,828976,18710387,18710387
1407,4483,352,35.17062501,35.17062501,1,4590343,828976,50543170,50543170
1408,4484,352,35.4959347,35.4959347,1,4590344,828976,29551408,29551408
1409,2196,353,87.89262716,87.89262716,1,4879507,3104600,81254449,81254449
1410,2197,353,82.5415878,82.5415878,1,4879508,3104600,123214389,123214389
1411,2198,354,21.72227908,21.72227908,1,4879509,829487,25002235,25002235
1412,2199,354,27.27557949,27.27557949,1,4879510,829487,38816530,38816530
1413,2208,354,10.66991092,10.66991092,1,4879519,829487,9412661,9412661
1414,2209,354,23.68018911,23.68018911,1,4879520,829487,27229193,27229193
1415,2210,354,8.38590304,8.38590304,1,4879521,829487,11485295,11485295
1416,2211,354,19.37907015,19.37907015,1,4879522,829487,20635435,20635435
1417,2212,354,13.15572819,13.15572819,1,4879523,829487,15103540,15103540
1418,4489,355,41.49684768,82.48289642,0.503096393,4590349,3104409,142562888,71722874.74
1419,4490,355,30.91840233,62.23635361,0.496790068,4590350,3104409,89673457,44548882.78
1420,3763,356,29.55949967,29.55949967,1,4589150,829703,35669218,35669218
1421,3764,356,32.78686598,32.78686598,1,4589151,829703,38372269,38372269
1422,3765,356,33.06116632,33.06116632,1,4589152,829703,42386787,42386787
1423,3766,356,32.93892393,32.93892393,1,4589153,829703,32421946,32421946
1424,3862,357,28.43656002,28.82085556,0.986666061,4589249,280053407,30821226,30410257.64
1425,3863,357,35.87789193,38.79111928,0.924899631,4589250,280053407,60978973,56399429.65
1426,3864,357,0.519334908,33.66050486,0.015428613,4589251,280053407,51049862,787628.5721
1427,3865,357,4.398994151,37.17658776,0.118327001,4589252,280053407,39273282,4647089.693
1428,5064,358,14.08181541,14.08181541,1,4591233,828984,21084274,21084274
1429,5065,358,44.62913014,44.62913014,1,4591234,828984,57996578,57996578
1430,5066,358,39.93963664,39.93963664,1,4591235,828984,40368615,40368615
1431,5067,358,12.91587778,12.91587778,1,4591236,828984,16675512,16675512
1432,2785,359,48.26406173,48.26406173,1,4588040,829492,68297471,68297471
1433,2786,359,101.9368423,101.9368423,1,4588041,829492,96734854,96734854
1434,2787,359,27.47391926,27.47391926,1,4588042,829492,25891736,25891736
1435,2844,359,8.998126383,8.998126383,1,4588113,829492,12125577,12125577
1436,2845,359,9.585661798,9.585661798,1,4588114,829492,8780163,8780163
1437,3770,360,2.518750848,5.462197198,0.461124115,4589157,829702,23677326,10918185.99
1438,3771,360,33.27696751,66.34205323,0.501596889,4589158,829702,61291508,30743629.73
1439,3772,360,34.74185663,69.48049955,0.500023127,4589159,829702,104789094,52396970.42
1440,3792,361,30.84988605,30.84988605,1,4589179,280053411,35311695,35311695
1441,3793,361,27.83362201,27.83362201,1,4589180,280053411,40125222,40125222
1442,3794,361,6.336934774,6.336934774,1,4589181,280053411,7300554,7300554
1443,3795,361,5.622472182,5.622472182,1,4589182,280053411,9049896,9049896
1444,3723,362,38.85820844,39.81051612,0.976078992,4589110,829047,68917279,67268708.2
1445,3724,362,37.08216369,37.90896102,0.978189924,4589111,829047,36406132,35612111.49
1446,3725,362,1.503293907,42.48382485,0.035385089,4589112,829047,79383778,2809002.02
1447,3726,362,1.061988948,36.79042339,0.028865907,4589113,829047,33313192,961615.5096
1448,4429,363,31.62364957,31.62364957,1,4590289,280073972,34492998,34492998
1449,4430,363,32.03757397,32.03757397,1,4590290,280073972,49552026,49552026
1450,5080,364,58.05152065,58.05152065,1,4591249,828986,59235797,59235797
1451,5081,364,65.60607432,65.60607432,1,4591250,828986,94114783,94114783
1452,3661,365,0.000141838,0.000141838,1,4589048,829691,2207127,2207127
1453,3662,365,26.53989634,26.53989634,1,4589049,829691,56440068,56440068
1454,3663,365,33.94679011,33.94679011,1,4589050,829691,32438531,32438531
1455,3664,365,63.67157176,63.67157176,1,4589051,829691,63927737,63927737
1456,5119,366,45.62036411,45.62036411,1,4591292,829002,47846992,47846992
1457,5120,366,50.92953588,50.92953588,1,4591293,829002,67429204,67429204
1458,5092,367,5.875287258,5.875287258,1,4591261,829004,7253628,7253628
1459,5094,367,30.19456237,61.16459774,0.493660769,4591263,829004,69101603,34112750.49
1460,5095,367,34.57415038,69.52010384,0.497325931,4591264,829004,112900540,56148366.2
1461,5125,368,5.146979102,5.146979102,1,4591298,829007,9386448,9386448
1462,5127,368,31.7918583,62.72028882,0.506883162,4591300,829007,69101603,35026439
1463,5128,368,33.48536258,66.93842245,0.500241287,4591301,829007,112900540,56477511.4
1464,4631,369,33.83959162,68.06732332,0.497148852,4590499,829056,113137781,56246317.89
1465,4632,369,43.35111263,84.92782663,0.510446509,4590500,829056,71492806,36493253.24
1466,4228,370,51.32522136,51.32522136,1,4869105,829352,53941224,53941224
1467,4230,370,97.90278922,97.90278922,1,4869106,829352,90779990,90779990
1468,4232,370,87.40697234,87.40697234,1,4869107,829352,133646898,133646898
1469,4234,370,0.234809351,0.234809351,1,4869108,829352,1926224,1926224
1470,4236,370,3.286472789,3.286472789,1,4869109,829352,2320193,2320193
1471,4238,370,2.032947124,2.032947124,1,4869110,829352,2325068,2325068
1472,4240,370,2.260955379,2.260955379,1,4869111,829352,1940202,1940202
1473,4242,370,3.567189155,3.567189155,1,4869112,829352,3310718,3310718
1474,4244,370,2.819383955,2.819383955,1,4869113,829352,2437167,2437167
1475,4246,370,3.168235568,3.168235568,1,4869114,829352,1540831,1540831
1476,4248,370,3.166698794,3.166698794,1,4869115,829352,2461424,2461424
1477,4250,371,150.9530063,150.9530063,1,4869116,280079561,146720236,146720236
1478,4252,371,4.175625355,4.175625355,1,4869117,280079561,21576475,21576475
1479,6368,372,32.67475977,32.67475977,1,4578262,828801,50687379,50687379
1480,6369,372,31.35579022,31.35579022,1,4578263,828801,38006341,38006341
1481,6407,373,2.437705868,2.437705868,1,4578301,828800,10947877,10947877
1482,6408,373,5.38802247,5.38802247,1,4578302,828800,7677568,7677568
1483,6409,373,45.91117367,45.91117367,1,4578303,828800,43959396,43959396
1484,6410,373,59.62546618,59.62546618,1,4578304,828800,111325391,111325391
1485,6411,373,1.6397976,1.6397976,1,4578305,828800,2650388,2650388
1486,6412,373,23.28601836,23.28601836,1,4578306,828800,41666896,41666896
1487,6413,373,26.64399863,26.64399863,1,4578307,828800,36621807,36621807
1488,6465,373,3.409103852,3.409103852,1,4578367,828800,2190697,2190697
1489,6466,373,2.825492933,2.825492933,1,4578368,828800,2282728,2282728
1490,6467,373,2.414154243,2.414154243,1,4578369,828800,2503977,2503977
1491,6468,373,8.837992341,8.837992341,1,4578370,828800,6472983,6472983
1492,6469,373,2.457811665,2.457811665,1,4578371,828800,2520592,2520592
1493,6470,373,3.780122198,3.780122198,1,4578372,828800,3953630,3953630
1494,6419,374,13.42027186,13.42027186,1,4578313,280065496,19903253,19903253
1495,6420,374,33.1878636,33.1878636,1,4578314,280065496,44804147,44804147
1496,6421,374,16.00272003,16.00272003,1,4578315,280065496,33291340,33291340
1497,6422,374,36.01090623,36.01090623,1,4578316,280065496,41715969,41715969
1498,6423,374,22.76450966,22.76450966,1,4578317,280065496,38413148,38413148
1499,6424,374,14.5208286,14.5208286,1,4578318,280065496,30982903,30982903
1500,6442,375,4.876287816,34.60889195,0.140896964,4578336,280091920,52435297,7387974.173
1501,6443,375,34.05392565,34.70121973,0.981346648,4578337,280091920,34096363,33460351.53
1502,6444,375,22.32374409,22.69696503,0.98355635,4578338,280091920,34956842,34382023.94
1503,192,376,59.0462231,59.0462231,1,4875968,829787,108827397,108827397
1504,193,376,52.96402688,52.96402688,1,4875969,829787,55541729,55541729
1505,212,377,59.82569451,59.82569451,1,4875990,3104519,72538068,72538068
1506,213,377,27.04590226,27.04590226,1,4875991,3104519,38373451,38373451
1507,214,377,16.26392704,16.26392704,1,4875992,3104519,17883010,17883010
1508,163,378,18.06757892,18.06757892,1,4875939,829776,22506095,22506095
1509,164,378,4.453700138,4.453700138,1,4875940,829776,8766195,8766195
1510,165,378,7.958453201,7.958453201,1,4875941,829776,11824106,11824106
1511,166,378,8.744046787,8.744046787,1,4875942,829776,17530661,17530661
1512,167,378,52.55534616,52.55534616,1,4875943,829776,60781608,60781608
1513,168,378,46.25061213,46.25061213,1,4875944,829776,51646541,51646541
1514,169,378,5.150746566,5.150746566,1,4875945,829776,7491313,7491313
1515,170,378,5.18138272,5.18138272,1,4875946,829776,7491313,7491313
1516,6036,379,18.78315514,18.78315514,1,4872470,829395,20807683,20807683
1517,6037,379,30.29956846,30.29956846,1,4872471,829395,38759394,38759394
1518,6038,379,18.14624688,18.14624688,1,4872472,829395,32524858,32524858
1519,6039,379,35.8570295,35.8570295,1,4872473,829395,49403250,49403250
1520,161,380,43.0440494,43.0440494,1,4875937,829777,50248381,50248381
1521,162,380,48.66063708,48.66063708,1,4875938,829777,76467630,76467630
1522,342,381,54.88702248,54.88702248,1,4876120,280057404,76162124,76162124
1523,343,381,49.01232351,49.01232351,1,4876121,280057404,58889953,58889953
1524,7193,382,27.78096705,27.78096705,1,4579250,828809,34735919,34735919
1525,7194,382,20.37288294,20.37288294,1,4579251,828809,33238592,33238592
1526,6938,383,40.16461725,40.16461725,1,4874358,280057872,72926853,72926853
1527,6940,383,54.30168774,54.30168774,1,4874359,280057872,88266968,88266968
1528,6516,384,22.13594961,71.14330806,0.311145914,4578422,828855,103658381,32252881.7
1529,6517,384,2.027607195,2.027607195,1,4578423,828855,7216367,7216367
1530,6518,384,28.7174094,28.92744636,0.992739181,4578424,828855,46893112,46552629.59
1531,6519,384,42.24048378,43.3572342,0.974243043,4578425,828855,57015102,55546566.47
1532,6908,385,45.74111003,45.74111003,1,4874343,829405,44098572,44098572
1533,6910,385,47.52288494,47.52288494,1,4874344,829405,60657859,60657859
1534,6912,385,12.46327959,12.46327959,1,4874345,829405,8900684,8900684
1535,6914,385,12.24520606,12.24520606,1,4874346,829405,11899568,11899568
1536,6916,385,7.770657046,7.770657046,1,4874347,829405,6472983,6472983
1537,250,386,45.53169769,45.53169769,1,4876028,829814,78467766,78467766
1538,251,386,47.66137291,47.66137291,1,4876029,829814,68785755,68785755
1539,252,386,1.773250164,1.773250164,1,4876030,829814,7650646,7650646
1540,253,386,32.26420744,32.26420744,1,4876031,829814,61313790,61313790
1541,254,386,35.83059205,35.83059205,1,4876032,829814,43294987,43294987
1542,255,386,1.531534772,1.531534772,1,4876033,829814,7408533,7408533
1543,310,387,44.44469403,44.44469403,1,4876088,829801,68399701,68399701
1544,311,387,45.3762629,45.3762629,1,4876089,829801,48766405,48766405
1545,308,388,41.59499188,41.59499188,1,4876086,829800,47024687,47024687
1546,309,388,42.55460809,42.55460809,1,4876087,829800,68399701,68399701
1547,320,389,39.04530234,39.04530234,1,4876098,280057628,51433769,51433769
1548,321,389,32.53297105,32.53297105,1,4876099,280057628,45217563,45217563
1549,323,389,2.6848351,40.33125651,0.066569587,4876101,280057628,45217563,3010114.507
1550,5772,390,53.04915775,181.5509021,0.292199913,4576790,828812,248510520,72614752.25
1551,5776,390,60.16473771,161.4624656,0.372623678,4576792,828812,162199873,60439513.17
1552,6504,391,100.9518773,100.9518773,1,4578410,101472954,174280044,174280044
1553,6505,391,99.55214724,99.55214724,1,4578411,101472954,125181285,125181285
1554,6485,392,3.809275606,3.809275606,1,4578391,190054131,10058301,10058301
1555,6486,392,52.25850252,104.5420951,0.49988,4578392,190054131,112148563,56060823.69
1556,6487,392,54.04106036,107.6845598,0.501845951,4578393,190054131,146279242,73409645.36
1557,225,393,43.58212954,43.58212954,1,4876003,829815,50782709,50782709
1558,226,393,57.03409749,57.03409749,1,4876004,829815,92317709,92317709
1559,227,393,13.70607298,13.70607298,1,4876005,829815,29617895,29617895
1560,595,395,31.48996072,31.48996072,1,4877898,829385,53571036,53571036
1561,596,395,31.92401983,31.92401983,1,4877899,829385,38076925,38076925
1562,597,395,36.65122342,36.65122342,1,4877900,829385,49451989,49451989
1563,997,396,17.34839548,17.34839548,1,4878308,829758,27324472,27324472
1564,998,396,31.68711649,31.68711649,1,4878309,829758,42502982,42502982
1565,999,396,19.64182634,19.64182634,1,4878310,829758,24638146,24638146
1566,1000,396,33.37434322,33.37434322,1,4878311,829758,40089487,40089487
1567,1001,396,4.507635689,4.507635689,1,4878312,829758,5015136,5015136
1568,1002,396,6.724682774,6.724682774,1,4878313,829758,9445088,9445088
1569,568,397,0.670699029,0.670699029,1,4877871,829393,69778685,69778685
1570,570,397,37.4902002,37.4902002,1,4877873,829393,63153913,63153913
1571,571,397,37.18666199,37.18666199,1,4877874,829393,37219868,37219868
1572,572,397,8.464688804,8.464688804,1,4877875,829393,13375717,13375717
1573,652,398,20.42808957,20.49158527,0.996901377,4877955,190058571,18778816,18720627.52
1574,653,398,20.96291074,21.15070604,0.991121086,4877956,190058571,24041764,23828299.25
1575,654,398,0.606193514,21.23466869,0.02854735,4877957,190058571,20485768,584814.3843
1576,655,398,1.191584897,22.55613567,0.052827528,4877958,190058571,28926131,1528096.006
1577,660,398,7.537675181,7.537675181,1,4877963,190058571,9703939,9703939
1578,661,398,6.31295019,6.31295019,1,4877964,190058571,9703939,9703939
1579,662,398,7.714282336,7.714282336,1,4877965,190058571,6885850,6885850
1580,663,398,6.140553434,6.140553434,1,4877966,190058571,5164354,5164354
1581,650,399,21.16544835,22.41262627,0.944353781,4877953,190058564,29030718,27415268.3
1582,651,399,19.88971347,20.55820136,0.967483153,4877954,190058564,18631819,18025971
1583,654,399,0.055893123,21.23466869,0.002632164,4877957,190058564,20485768,53921.89362
1584,655,399,0.088116819,22.55613567,0.003906557,4877958,190058564,28926131,113001.5658
1585,656,399,8.349015363,8.349015363,1,4877959,190058564,9718104,9718104
1586,657,399,7.226861097,7.226861097,1,4877960,190058564,9718104,9718104
1587,658,399,7.411283762,7.411283762,1,4877961,190058564,6734738,6734738
1588,659,399,6.353101968,6.353101968,1,4877962,190058564,6734738,6734738
1589,816,400,63.16821948,63.16821948,1,4878119,829344,86104193,86104193
1590,817,400,64.54208053,64.54208053,1,4878120,829344,75294870,75294870
1591,804,401,62.97353538,62.97353538,1,4878107,829416,77673352,77673352
1592,805,401,45.44070269,45.44070269,1,4878108,829416,48806085,48806085
1593,806,401,17.63211384,17.63211384,1,4878109,829416,17923761,17923761
1594,807,401,35.66281847,35.66281847,1,4878110,829416,52618117,52618117
1595,1625,402,4.570184399,4.570184399,1,4878936,829766,7674795,7674795
1596,1627,402,47.17578327,97.77391138,0.482498681,4878938,829766,154966096,74770936.91
1597,1628,402,38.86177733,81.39554148,0.477443563,4878939,829766,100907352,48177565.67
1598,1651,402,29.34566584,62.17038464,0.472020014,4878962,829766,62571925,29535200.93
1599,3129,403,20.86872711,20.86872711,1,4588524,280052835,26593576,26593576
1600,3130,403,34.15071152,34.15071152,1,4588525,280052835,49135071,49135071
1601,3131,403,17.1116624,17.1116624,1,4588526,280052835,19389197,19389197
1602,3132,403,36.12967448,36.12967448,1,4588527,280052835,33765445,33765445
1603,3133,403,2.509462623,2.509462623,1,4588528,280052835,2439268,2439268
1604,3134,403,3.426830935,3.426830935,1,4588529,280052835,3661852,3661852
1605,3135,403,4.159882417,4.159882417,1,4588530,280052835,5657927,5657927
1606,6825,404,0.799716988,0.799716988,1,4595349,828841,5346712,5346712
1607,6827,404,2.975131147,2.975131147,1,4595350,828841,7000977,7000977
1608,6829,404,64.86608193,64.86608193,1,4595351,828841,68913746,68913746
1609,6831,404,62.82855197,62.82855197,1,4595352,828841,121675665,121675665
1610,6833,404,3.483812286,3.483812286,1,4595353,828841,21982227,21982227
1611,6835,404,27.56925568,27.56925568,1,4595354,828841,30555079,30555079
1612,976,405,60.29695484,60.29695484,1,4878287,829756,84468675,84468675
1613,977,405,65.72679654,65.72679654,1,4878288,829756,62883427,62883427
1614,978,405,16.53073099,16.53073099,1,4878289,829756,17494468,17494468
1615,3199,406,1.747943814,1.747943814,1,4588596,829874,4820817,4820817
1616,3200,406,28.4582416,28.4582416,1,4588597,829874,43243668,43243668
1617,3201,406,24.79555332,24.79555332,1,4588598,829874,31817615,31817615
1618,3202,406,16.64084533,16.64084533,1,4588599,829874,16947979,16947979
1619,3203,406,11.99836192,11.99836192,1,4588600,829874,14356219,14356219
1620,1638,407,14.16106461,14.16106461,1,4878949,829621,24311443,24311443
1621,1639,407,36.54956156,36.54956156,1,4878950,829621,38552007,38552007
1622,1640,407,15.22198053,15.22198053,1,4878951,829621,17792931,17792931
1623,1641,407,35.81213627,35.81213627,1,4878952,829621,47025700,47025700
1624,1642,407,13.52352527,13.52352527,1,4878953,829621,13626366,13626366
1625,1643,407,15.12988175,15.12988175,1,4878954,829621,14234327,14234327
