"","EGID","GAREA","GASTW","GBAUJ","ebf","GKLAS_text","GHEIZ_text","GENHZ_text","GENWW_text","GKAT_text","GWWV","sia","siaNr","nutzung","typ","denkmalschutz","zonenAffecation","uVal_ground","uVal_roof","uVal_wall","uVal_window","uVal_ground_saniert","uVal_roof_saniert","uVal_wall_saniert","uVal_window_saniert","gVal","gVal_saniert","fensterFl","fensterFl_breite","fensterFl_laenge","fensterFl_proz","longitude","latitude","longitude_mt","latitude_mt","breite","laenge","ausricht","enerBed_awel","enerBed_ss","enerBed_vd","enerVer_re","nutzungsgrad","kbob_PEne","kbob_PEer","kbob_GHG","bestand_Geraete","bestand_Beleuchtung","bestand_Lueftung","bestand_Klimakaelte","bestand_Heizwaerme","bestand_Warmwasser","GBAUP"
"129","828975",109.072850007174,"2","1979",218.145700014347,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Heizöl","Heizöl","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de très faible densité",0.79,0.48,0.58,2.31,0.25,0.25,0.25,1,0.8,0.55,88.8960723252761,37.2846438420699,51.6114284832062,0.35,6.34180061,46.46613418,515750.48647778,146679.94603774,8.87667644787084,12.2875775238306,67.8820503562411,37302.9147024534,31302.5838053121,33033.41176471,2915,0.8,1.23,0.009,0.301,16,4,0,1,155,12,"1971-1980"
"130","280053253",62.1984460064791,"2","2006",124.396892012958,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Gas","Gas","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de faible densité",0.26,0.17,0.18,1.1,NA,NA,NA,NA,0.48,NA,100.929479247054,44.8006549042676,56.1288243427863,0.5,6.3421753,46.4640855,515776.07671063,146451.82367793,7.04594056727711,8.82755757199291,18.6803393590378,8707.78244090708,11998.375469949,12889.41176471,6270.5,0.65,1.06,0.004,0.228,16,4,0,1,155,12,"2006-2010"
"131","280053218",51.4433709962561,"2","2006",102.886741992512,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Gas","Gas","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de faible densité",0.26,0.17,0.18,1.1,NA,NA,NA,NA,0.48,NA,89.3639631292745,34.6732685331405,54.6906945961341,0.5,6.34227627,46.46434702,515784.23948944,146480.78394333,5.71091086317241,9.00790998647793,16.1771779577676,7202.07193947586,9923.6704497194,10077.17647059,5127.5,0.65,1.06,0.004,0.228,16,4,0,1,155,12,"2006-2010"
"132","190055180",159.113250019975,"2","2000",318.226500039949,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Gas","Gas","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de très faible densité",0.49,0.31,0.34,1.67,0.25,0.25,0.25,1,0.48,0.55,105.953596642203,46.4428603211663,59.5107363210371,0.35,6.34217533,46.46525031,515777.89214987,146581.29690386,11.1433299762619,14.2787883297835,0.209629546569973,25458.1200031959,34281.1544530345,37112.47058824,7928.5,0.65,1.06,0.004,0.228,16,4,0,1,155,12,"1995-2000"
"133","280053384",64.0851974847969,"2","2006",128.170394969594,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Gas","Gas","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de faible densité",0.26,0.17,0.18,1.1,NA,NA,NA,NA,0.48,NA,105.551833890642,38.7801343960942,66.7716994945478,0.5,6.34281729,46.4634956,515824.47060135,146385.56377794,6.10080723995082,10.5043799884609,12.8350293861683,8971.92764787157,12216.5488422112,13123.76470588,10657,0.65,1.06,0.004,0.228,16,4,0,1,155,12,"2006-2010"
"134","280053377",58.6296055041199,"3","2006",175.88881651236,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Gas","Gas","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de faible densité",0.26,0.17,0.18,1.1,NA,NA,NA,NA,0.48,NA,143.600223304531,54.4050253119045,89.1951979926263,0.5,6.34261944,46.46390153,515809.9052318,146430.89648843,5.98008362831472,9.80414474916677,14.1664113261242,12312.2171558652,16919.7032590939,12498.82352941,3347,0.65,1.06,0.004,0.228,16,4,0,1,155,12,"2006-2010"
"135","828988",102.571400027777,"2","1973",205.142800055554,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Gas","Gas","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de très faible densité",0.79,0.48,0.58,2.31,0.25,0.25,0.25,1,0.8,0.55,85.9630669305439,36.7484713706634,49.2145955598806,0.35,6.34307847,46.46574802,515848.03334701,146635.64943877,8.75156697297874,11.7203468069747,68.3105140319354,35079.4188094998,28245.3559477821,31215.05882353,2412.5,0.65,1.06,0.004,0.228,16,4,0,1,155,12,"1971-1980"
"136","3104550",194.983194978429,"2","1915",389.966389956858,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Gas","Gas","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de faible densité",0.82,0.63,0.92,2.12,0.25,0.25,0.25,1,0.92,0.55,69.9578997822524,24.9577193924561,45.0001803897963,0.2,6.34378025,46.46029314,515893.45986388,146028.56179571,10.3990558963548,18.7500862503082,53.500409078621,54595.2945939601,46600.9056209077,57261.1764705883,10464,0.65,1.06,0.004,0.228,16,4,0,1,155,12,"vor 1919"
"137","829701",70.7471749994319,"3","1987",212.241524998296,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Gas","Gas","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de faible densité",0.59,0.36,0.38,1.98,0.25,0.25,0.25,1,0.62,0.55,106.637962707665,47.4061332296666,59.2318294779983,0.35,6.34350767,46.46290753,515876.58390895,146319.45558835,7.52478757592488,9.401883346951,9.60853255407108,25468.9829997955,25647.7698194584,30672,NA,0.65,1.06,0.004,0.228,16,4,0,1,155,12,"1986-1990"
"138","829704",115.369549968532,"2","1930",230.739099937064,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Elektrizität","Elektrizität","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de faible densité",0.82,0.63,0.92,2.12,0.25,0.25,0.25,1,0.92,0.55,52.1826111203337,23.0226846999104,29.1599264204233,0.2,6.34385163,46.46335741,515903.70331628,146369.09257016,9.54399867293209,12.0881774947993,9.62926363963655,41071.5597887973,26505.9197708822,34623.6559139785,15597,0.95,1.551,0.751,0.102,16,4,0,1,155,12,"1920-1945"
"139","3104553",89.5782499954638,"2","1936",179.156499990928,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Heizöl","Heizöl","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de faible densité",0.82,0.63,0.92,2.12,0.25,0.25,0.25,1,0.92,0.55,47.5415804206412,22.8708031788158,24.6707772418254,0.2,6.3442904,46.46352914,515937.67210099,146387.70960042,9.11277356774832,9.82996552361366,80.7754843448423,31889.8569983851,25919.759124359,29647.0588235294,2923,0.8,1.23,0.009,0.301,16,4,0,1,155,12,"1920-1945"
"140","829009",70.4846999827048,"3","1990",211.454099948114,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Elektrizität","Elektrizität","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de très faible densité",0.59,0.36,0.38,1.98,0.25,0.25,0.25,1,0.62,0.55,105.98067111409,49.7469971548876,56.2336739592027,0.35,6.34404698,46.46770701,515925.464,146852.359,7.89646352987686,8.92610973456924,23.9254803398154,20088.1394950709,21663.227526193,27638.70967742,11560,0.95,1.551,0.751,0.102,16,4,0,1,155,12,"1986-1990"
"141","829008",70.4533800152568,"3","1990",211.36014004577,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Elektrizität","Elektrizität","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de très faible densité",0.59,0.36,0.38,1.98,0.25,0.25,0.25,1,0.62,0.55,105.959676311873,49.729765894044,56.2299104178294,0.35,6.3441413,46.46773526,515932.75204956,146855.3979984,7.89360568966491,8.92537362329884,22.448114471824,20079.2133043482,21653.60144307,27638.70967742,8802.5,0.95,1.551,0.751,0.102,16,4,0,1,155,12,"1986-1990"
"142","280060950",79.5941610031889,"3","2010",238.782483009567,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Gas","Gas","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de faible densité",0.26,0.17,0.18,1.1,NA,NA,NA,NA,0.48,NA,176.540948310917,51.5992865251105,124.941661785807,0.5,6.34473302,46.46489314,515973.78617193,146538.8494818,5.73335474260697,13.8826506603004,20.9889559028581,11939.1241504783,NA,38490.35294118,9218.5,0.65,1.06,0.004,0.228,16,4,0,1,155,12,"2006-2010"
"143","280060944",76.1850215016995,"3","2010",228.555064505098,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Gas","Gas","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de faible densité",0.26,0.17,0.18,1.1,NA,NA,NA,NA,0.48,NA,174.174489241892,49.4939352049861,124.680554036905,0.5,6.34504543,46.46503375,515998.00015739,146554.14366707,5.49935085425686,13.8534571662631,25.2098888035722,11427.7532252549,21965.4200456673,38490.35294118,4858.5,0.65,1.06,0.004,0.228,16,4,0,1,155,12,"2006-2010"
"144","280060940",76.5554840251254,"3","2010",229.666452075376,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Gas","Sonnenkollektor","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de faible densité",0.26,0.17,0.18,1.1,NA,NA,NA,NA,0.48,NA,174.775890667914,49.4937145289143,125.282176138999,0.5,6.34542989,46.46518551,516027.765,146570.6,5.4994408292484,13.920594184407,24.368992733659,11483.3226037688,22072.2306073477,38069.36470588,4029.5,0.65,0.194,1.41,0.115,16,4,0,1,155,12,"2006-2010"
"145","280060935",76.1685840161782,"3","2010",228.505752048535,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Gas","Gas","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de faible densité",0.26,0.17,0.18,1.1,NA,NA,NA,NA,0.48,NA,174.135950183045,49.4992500699685,124.636700113077,0.5,6.34602654,46.46535897,516073.86116624,146589.24134307,5.50002013796248,13.8487827508929,24.6811616645042,11425.2876024267,21960.6808427787,38490.35294118,4739.5,0.65,1.06,0.004,0.228,16,4,0,1,155,12,"2006-2010"
"146","280060933",76.1752050015471,"3","2010",228.525615004641,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Gas","Gas","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de faible densité",0.26,0.17,0.18,1.1,NA,NA,NA,NA,0.48,NA,174.152375185892,49.4954276684502,124.656947517442,0.5,6.34609146,46.46537983,516078.87998485,146591.4911814,5.49960011487252,13.8510443323956,24.6840260103942,11426.2807502321,21962.5897839574,38490.35294118,3960,0.65,1.06,0.004,0.228,16,4,0,1,155,12,"2006-2010"
"147","829897",113.560344990258,"3","2006",340.681034970774,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Gas","Gas","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'installations (para-) publiques",0.26,0.17,0.18,1.1,NA,NA,NA,NA,0.48,NA,202.828935397978,85.0718103861752,117.757125011803,0.5,6.32293104,46.4557644,514284.77459181,145547.77291836,9.05758862425819,12.5375913724011,45.7488276871941,23847.6724479542,41707.7884723226,50213.6470588236,6146.5,0.65,1.06,0.004,0.228,16,4,0,1,155,12,"2006-2010"
"148","829390",130.891050000502,"2","1971",261.782100001003,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Heizöl","Heizöl","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de très faible densité",0.79,0.48,0.58,2.31,0.25,0.25,0.25,1,0.8,0.55,110.799529821189,38.1713953336037,72.6281344875857,0.35,6.32788834,46.45273194,514660.8177457,145205.2907965,8.29414357804179,15.7811410869505,34.5345563607374,44764.7391001716,37132.4288311346,24720.4705882353,3828.5,0.8,1.23,0.009,0.301,16,4,0,1,155,12,"1971-1980"
"149","3104520",66.3648500060508,"2","1998",132.729700012102,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Gas","Gas","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de très faible densité",0.49,0.31,0.34,1.67,0.25,0.25,0.25,1,0.48,0.55,69.0194906693895,30.009549959196,39.0099407101935,0.35,6.32797534,46.45658955,514673.58078241,145633.98436215,7.14514677945068,9.28810170798939,45.2422472321691,11680.2136010649,14355.6563285289,15405.1764705883,3383,0.65,1.06,0.004,0.228,16,4,0,1,155,12,"1995-2000"
"150","280082974",126.10610600604,"2","2015",252.212212012081,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Holz","Holz","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de très faible densité",0.26,0.17,0.18,1.1,NA,NA,NA,NA,0.48,NA,155.728762263169,36.0658198013109,119.662942461858,0.5,6.32736349,46.47494225,514655.51972618,147674.62680041,6.16504318464293,20.4550239518466,71.1164269845808,12610.610600604,29727.6612013826,8020.57142857,2875,0.65,0.137,1.02,0.027,16,4,0,1,155,12,"2011-2015"
"151","829789",103.554000026581,"2","1973",207.108000053162,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Gas","Gas","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de très faible densité",0.79,0.48,0.58,2.31,0.25,0.25,0.25,1,0.8,0.55,90.9042498636412,34.8127840912101,56.0914657724311,0.35,6.32841318,46.45647144,514707.02905336,145620.37908077,8.01686228711307,12.9170236830738,57.9616603501858,35415.4680090907,28414.7437462173,19870.1176470588,5996.5,0.65,1.06,0.004,0.228,16,4,0,1,155,12,"1971-1980"
"152","829389",126.343550017915,"2","1980",252.68710003583,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Heizöl","Elektrizität","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de très faible densité",0.79,0.48,0.58,2.31,0.25,0.25,0.25,1,0.8,0.55,102.62527966135,34.6649447573241,67.960334904026,0.35,6.32869181,46.45246782,514722.12819057,145175.05792769,8.02775368931975,15.738344113124,19.1334554021628,30322.4520042996,31713.8876784015,36713.8975332068,5364.5,0.8,1.551,0.751,0.102,16,4,0,1,155,12,"1971-1980"
"153","829347",306.917650072454,"3","1824",920.752950217363,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Heizöl","Heizöl","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de très faible densité",0.82,0.63,0.92,2.12,0.25,0.25,0.25,1,0.92,0.55,139.752344996472,50.8758503575128,88.8764946389597,0.2,6.32938279,46.45156579,514773.79255466,145074.04119448,13.2548041209458,23.155200731141,43.0369383338844,128905.413030431,115560.531735137,58729.4117647059,NA,0.8,1.23,0.009,0.301,16,4,0,1,155,12,"vor 1919"
"154","829806",183.783070009355,"3","1977",551.349210028064,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Heizöl","Heizöl","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de très faible densité",0.79,0.48,0.58,2.31,0.25,0.25,0.25,1,0.8,0.55,222.859691771858,62.6592555538704,160.200436217988,0.35,6.32957567,46.45550733,514794.81394457,145511.9500906,8.4783925236139,21.6766408841635,66.3180063238675,94280.714914799,78389.416285123,83644.2352941177,16773,0.8,1.23,0.009,0.301,16,4,0,1,155,12,"1971-1980"
"155","829396",102.526204963971,"2","1948",205.052409927943,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Heizöl","Heizöl","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de très faible densité",0.99,0.65,0.93,2.09,0.25,0.25,0.25,1,0.92,0.55,48.9170927095808,21.6894098410963,27.2276828684845,0.2,6.32971702,46.45279725,514801.40779088,145210.55992768,9.03724314219821,11.3448541054781,43.2202486488303,36499.3289671738,31176.743015298,19679.0588235294,3046,0.8,1.23,0.009,0.301,16,4,0,1,155,12,"1946-1960"
"156","90000726",94.2817000258068,"2","2002",188.563400051614,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Gas","Gas","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de très faible densité",0.39,0.27,0.3,1.4,NA,NA,NA,NA,0.48,NA,130.096499565091,49.64875713516,80.4477424299311,0.5,6.32985154,46.45339491,514812.68258365,145276.84549112,7.62800488377395,12.3599422735504,22.3962466963494,15085.0720041291,20624.519666861,14863.0588235294,1536,0.65,1.06,0.004,0.228,16,4,0,1,155,12,"2001-2005"
"157","829411",99.8038000109145,"1","2002",99.8038000109145,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Heizöl","Heizöl","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de très faible densité",0.39,0.27,0.3,1.4,NA,NA,NA,NA,0.48,NA,65.4037649284004,24.2266769418681,41.1770879865323,0.5,6.32993773,46.45359123,514819.61304719,145298.57391339,7.66289099089055,13.0243011586043,27.5663717372454,7984.30400087316,15174.4494297039,15529.4117647059,5135,0.8,1.23,0.009,0.301,16,4,0,1,155,12,"2001-2005"
"158","829786",85.5884999876845,"2","1963",171.176999975369,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Heizöl","Heizöl","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de très faible densité",1.05,0.61,0.89,2.1,0.25,0.25,0.25,1,0.8,0.55,66.7209533824754,31.3728490845476,35.3481042979278,0.3,6.32974204,46.45643964,514809.06184004,145615.39832737,8.71568696957679,9.82005208383941,62.8450065185371,29271.2669957881,26768.221197026,25253.6470588236,3914,0.8,1.23,0.009,0.301,16,4,0,1,155,12,"1961-1970"
"159","90000722",93.4241999780203,"2","2002",186.848399956041,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Gas","Gas","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de très faible densité",0.39,0.27,0.3,1.4,NA,NA,NA,NA,0.48,NA,129.295248971044,51.5897262804316,77.7055226906124,0.5,6.33024918,46.45315139,514842.84836313,145249.3451964,7.87563105014394,11.8624398963322,30.9627409086457,14947.8719964832,20436.9379135084,14704.9411764706,2295,0.65,1.06,0.004,0.228,16,4,0,1,155,12,"2001-2005"
"160","828806",161.075309523579,"3","1977",483.225928570736,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Heizöl","Heizöl","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de très faible densité",0.79,0.48,0.58,2.31,0.25,0.25,0.25,1,0.8,0.55,181.833148670246,62.9756651880157,118.85748348223,0.35,6.33006593,46.47558378,514864.05853797,147742.99568543,9.23820517795407,17.4357796152836,83.2302970756284,82631.6337855959,76533.7302855379,73188.70588235,358,0.8,1.23,0.009,0.301,16,4,0,1,155,12,"1971-1980"
"161","400000820",108.43593249789,"2","2006",216.87186499578,"Gebäude mit 2 Wohnungen","Zentralheizung für Geb.","Gas","Gas","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de très faible densité",0.26,0.17,0.18,1.1,NA,NA,NA,NA,0.48,NA,130.352566995446,48.3844187329866,81.9681482624596,0.5,6.33103926,46.4567002,514909.12330095,145642.95109856,8.00049413619947,13.5536543933274,53.1416095348699,15181.0305497046,20914.437236849,16560.9411764706,NA,0.65,1.06,0.004,0.228,16,4,0,1,155,12,"2006-2010"
"162","280057631",74.2581359949079,"3","2009",222.774407984724,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Gas","Gas","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de très faible densité",0.26,0.17,0.18,1.1,NA,NA,NA,NA,0.48,NA,155.640377909046,71.41703251739,84.2233453916558,0.5,6.33164634,46.45709873,514956.38487146,145686.58927649,7.93517809105433,9.35809318238519,60.815440203188,15594.2085589307,21483.6598277206,26865.8823529412,2578,0.65,1.06,0.004,0.228,16,4,0,1,155,12,"2006-2010"
"163","3104396",81.7838650138151,"2","1850",163.56773002763,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Gas","Elektrizität","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone de hameau",0.82,0.63,0.92,2.12,0.25,0.25,0.25,1,0.92,0.55,49.9453301072443,12.748619267067,37.1967108401773,0.2,6.33101268,46.47012226,514928.1775215,147134.89643154,5.29435577190106,15.4473685821927,6.83182314794462,22899.4822038682,21614.8811083285,23893.1714105,3251.5,0.65,1.551,0.751,0.102,16,4,0,1,155,12,"vor 1919"
"164","190054125",109.880342539022,"2","2004",219.760685078045,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Heizöl","Heizöl","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de très faible densité",0.39,0.27,0.3,1.4,NA,NA,NA,NA,0.48,NA,125.935671639838,59.9246255492131,66.0110460906246,0.5,6.33101775,46.47539811,514936.85915908,147721.32404117,9.98744404539301,11.0018481244666,37.529977018792,17580.8548062436,27875.4281329469,17392.94117647,4931,0.8,1.23,0.009,0.301,16,4,0,1,155,12,"2001-2005"
"165","829882",89.7611999973269,"2","1947",179.522399994654,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Heizöl","Heizöl","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'activités artisanales",0.99,0.65,0.93,2.09,0.25,0.25,0.25,1,0.92,0.55,50.1279381145601,18.9276354216773,31.2003026928828,0.2,6.33235569,46.46272933,515019.71515841,146311.68452477,7.37926492469449,12.1639758042761,9.31492097926915,31954.9871990484,26341.636250055,29647.0588235294,2858.5,0.8,1.23,0.009,0.301,16,4,0,1,155,12,"1946-1960"
"166","400000839",69.9918505044863,"2","2007",139.983701008973,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Gas","Gas","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de faible densité",0.26,0.17,0.18,1.1,NA,NA,NA,NA,0.48,NA,101.994371687989,41.9968358054232,59.9975358825658,0.5,6.33317092,46.45440067,515069.26855425,145385.03597173,6.99947257169492,9.99958922441178,31.3863878926332,9798.85907062808,13381.7880589362,10702.1176470588,3604,0.65,1.06,0.004,0.228,16,4,0,1,155,12,"2006-2010"
"167","190021895",90.2175249862602,"2","2004",180.43504997252,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Gas","Gas","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de très faible densité",0.39,0.27,0.3,1.4,NA,NA,NA,NA,0.48,NA,114.665135633728,51.064670595935,63.6004650377928,0.5,6.33306096,46.45992303,515069.48481448,145998.98721867,8.51090173091644,10.6002310728767,54.7917925219738,14434.8039978016,19759.6694406787,14230.5882352941,6934.5,0.65,1.06,0.004,0.228,16,4,0,1,155,12,"2001-2005"
"168","3104504",80.3667150323462,"2","1967",160.733430064692,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Heizöl","Heizöl","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'activités artisanales",1.05,0.61,0.89,2.1,0.25,0.25,0.25,1,0.8,0.55,67.7049576975789,31.8645708536607,35.8403868439182,0.3,6.3329039,46.4629011,515062.09303753,146330.18346622,8.45290136162761,9.50758935827349,65.7938094287426,27485.4165410624,24576.235789816,24847.0588235294,4072,0.8,1.23,0.009,0.301,16,4,0,1,155,12,"1961-1970"
"169","829341",168.939600002429,"2","1964",337.879200004859,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Heizöl","Heizöl","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de faible densité",1.05,0.61,0.89,2.1,0.25,0.25,0.25,1,0.8,0.55,94.8904101840601,39.5957115931252,55.294698590935,0.3,6.33364561,46.45402048,515105.13958145,145342.26122765,10.9988697570224,15.3597236565663,38.4803715252991,57777.3432008309,52340.6023463974,49626.3529411764,9172.5,0.8,1.23,0.009,0.301,16,4,0,1,155,12,"1961-1970"
"170","829765",132.137999982086,"2","1989",264.275999964172,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Gas","Gas","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de moyenne densité",0.59,0.36,0.38,1.98,0.25,0.25,0.25,1,0.62,0.55,99.8531821418356,37.2075540188461,62.6456281229895,0.35,6.33352906,46.45781587,515102.13732896,145764.26045866,8.85898652265081,14.91570166003,51.6750618661036,31713.1199957007,32143.167876443,38016,7321.5,0.65,1.06,0.004,0.228,16,4,0,1,155,12,"1986-1990"
"171","829875",56.9166499797018,"2","1910",113.833299959404,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Heizöl","Heizöl","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'activités artisanales",0.82,0.63,0.92,2.12,0.25,0.25,0.25,1,0.92,0.55,37.4880212347825,16.2138728462632,21.2741483885193,0.2,6.33324502,46.46256256,515087.76383675,146292.1823619,6.58623093585366,8.64176348112286,22.8146095613862,15936.6619943165,14369.7739692908,16737.8823529412,2968.5,0.8,1.23,0.009,0.301,16,4,0,1,155,12,"vor 1919"
"172","828867",155.319308496654,"3","1980",465.957925489963,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Gas","Gas","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone de hameau",0.79,0.48,0.58,2.31,0.25,0.25,0.25,1,0.8,0.55,167.076330605263,59.7305841467386,107.345746458525,0.35,6.33321507,46.47140352,515099.33118778,147274.92445099,9.29648311904736,16.7073189406888,73.9031909638054,55914.9510587956,67834.6136924148,23493.88235294,6268,0.65,1.06,0.004,0.228,16,4,0,1,155,12,"1971-1980"
"173","829620",150.735250012552,"2","1962",301.470500025105,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Gas","Gas","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de très faible densité",1.05,0.61,0.89,2.1,0.25,0.25,0.25,1,0.8,0.55,101.973788847331,41.0558562339463,60.9179326133847,0.3,6.33398926,46.45968214,515140.41465059,145971.20629474,10.079114797466,14.9552071825244,18.2779451795813,51551.4555042929,45248.4503464774,44340.705882353,3979.5,0.65,1.06,0.004,0.228,16,4,0,1,155,12,"1961-1970"
"174","3104557",65.5689499894658,"3","1999",196.706849968397,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Gas","Gas","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de faible densité",0.49,0.31,0.34,1.67,0.25,0.25,0.25,1,0.48,0.55,102.92669437338,44.6737024021622,58.2529919712178,0.35,6.3344169,46.4583851,515171.23140401,145826.57106514,7.09113853051723,9.24660401249885,27.4614754382065,17310.202797219,21132.0621392608,23107.7647058824,5041,0.65,1.06,0.004,0.228,16,4,0,1,155,12,"1995-2000"
